observations,subject_ids,lh_G_and_S_frontomargin,lh_G_and_S_occipital_inf,lh_G_and_S_paracentral,lh_G_and_S_subcentral,lh_G_and_S_transv_frontopol
212,Beijing_Zang_sub41621,-0.8694026634778586,-2.356933789740923,-1.0041880850841263,-1.0447399789016019,-0.9349215038070734
213,Beijing_Zang_sub42512,-1.4303364139779735,-2.0504333319897774,-2.0647025197433133,-1.4327663515607698,-1.697925262903871
214,Beijing_Zang_sub42555,-0.8996586317878346,-0.8891568033852348,-1.2283967912636724,-1.219514813200911,-1.0216731071115555
215,Beijing_Zang_sub42843,-0.7939110309138061,-1.168869939291424,-0.7721574819075177,-1.3383684017435935,-0.9623192238260002
216,Beijing_Zang_sub43290,-1.002297809339669,-0.8621089889764935,-0.7551942658901951,-0.8250023180051985,-1.6471896166057232
217,Beijing_Zang_sub44573,-1.0542496058310251,-0.9457663352938421,-0.7836582184377459,-1.085165452239456,-0.8657528061003633
218,Beijing_Zang_sub45552,-1.3995002457005141,-1.0604067174817273,-3.31906968376184,-0.8397802753892978,-3.05689220833089
219,Beijing_Zang_sub46058,-0.8590431791760845,-1.4752200588751747,-0.826761479522637,-0.9634824871271433,-0.7450152031554296
220,Beijing_Zang_sub46259,-1.0885787650650314,-1.3248177282327611,-3.2852544312067034,-0.9076716967745821,-1.3418204573030497
221,Beijing_Zang_sub46541,-0.8550418577310013,-0.8939040149678705,-1.1138597541642432,-1.060906001411619,-0.9811436155324453
222,Beijing_Zang_sub48501,-0.9902582035526146,-0.9045688004598494,-1.1185282365926057,-0.8182742950109398,-3.9523602477463142
223,Beijing_Zang_sub48563,-0.8551178131863456,-1.4164870493227606,-0.7092021778252923,-0.8945316863989204,-1.0363631135349476
224,Beijing_Zang_sub48676,-0.844263269840366,-0.8617259482313143,-0.6787216100943485,-0.8217414688863102,-1.0752974431788391
225,Beijing_Zang_sub49782,-1.097448061253207,-1.4370048630455095,-0.7380013503809438,-1.1945989009320808,-0.9594222017544117
226,Beijing_Zang_sub50498,-1.0158848297387433,-3.1927748767469613,-0.686449175031704,-0.8306059995227144,-0.8665810473307305
227,Beijing_Zang_sub50873,-0.7752492490919018,-0.8541751434655542,-1.154539323949326,-0.8626224559011557,-0.9295979951079282
228,Beijing_Zang_sub50972,-1.6378799188268591,-1.629232239146035,-3.2239445376535514,-1.0073442534295254,-1.3720921624881048
229,Beijing_Zang_sub50985,-0.9608310800933436,-1.2175178796259378,-0.7154009948575761,-2.8223062176618576,-2.7596992191644953
230,Beijing_Zang_sub51015,-0.942723791073325,-2.1470387393962866,-1.113775164088304,-4.466186471224213,-0.8272855698342708
231,Beijing_Zang_sub51586,-0.8200412544057547,-1.408547558312167,-2.4651580239605018,-1.1475753910966504,-2.210275837538045
232,Beijing_Zang_sub52044,-0.9845896429742604,-1.1913797710642202,-0.7428728551968652,-1.1316036163512104,-1.8523771022371784
233,Beijing_Zang_sub52259,-1.428370805852613,-0.8561912848346924,-0.7249898012062616,-0.8427644150184941,-1.1553522758314705
234,Beijing_Zang_sub53572,-2.407666600600119,-0.9073037412289965,-1.1726998385863376,-1.3002502890789533,-1.448868527686786
235,Beijing_Zang_sub53998,-0.8018403658752202,-3.151466603282586,-0.7600503478277963,-0.9063615927445516,-1.2810260876604502
236,Beijing_Zang_sub54890,-0.9304980341703376,-0.8518497218240421,-0.7869352478150782,-0.9778868569881389,-0.8262108301000882
237,Beijing_Zang_sub55301,-1.591269529770108,-1.3550413665501584,-2.7209584353998326,-1.7638236130375395,-1.1333777873458244
238,Beijing_Zang_sub55541,-0.7686255683059268,-2.112357635987885,-1.7341452091084306,-0.8327434356297555,-0.798593519819111
239,Beijing_Zang_sub55736,-0.8088266366611019,-1.5753701880729358,-1.2142327316179125,-1.3381738519091868,-1.9532500501871664
240,Beijing_Zang_sub55856,-0.8297792453960553,-1.109882189066357,-0.7135721958839911,-0.9163456465006378,-0.8368098995741144
241,Beijing_Zang_sub56136,-1.7426480250628993,-0.8676009978449309,-0.7432539214022172,-2.2293867922146164,-0.9358026237115166
242,Beijing_Zang_sub56659,-1.4340055214638514,-2.5043511731345536,-0.7192254879383488,-0.8144590134406736,-0.803099886003334
243,Beijing_Zang_sub56703,-0.8508725860351307,-0.8545943288162565,-0.6859681549368862,-1.3100714658120824,-0.8111862262361359
244,Beijing_Zang_sub56757,-0.7929824849187981,-0.8527222752121909,-0.7685318480704089,-1.1442783494050734,-0.9891870101781503
245,Beijing_Zang_sub58029,-1.350060453481639,-0.915869658454923,-0.7635624051281952,-1.4338480081751537,-0.8442911125613289
246,Beijing_Zang_sub58332,-0.8070860475404004,-0.8561912848346924,-0.7475350912626157,-0.9754082001935153,-0.9899253243460039
247,Beijing_Zang_sub58614,-0.9962889369258202,-0.9367725743391996,-0.6798015295666879,-1.329363449907324,-1.1168204380137952
248,Beijing_Zang_sub59347,-1.1207016014187605,-0.9989587301910424,-0.9210657625302027,-2.57850683815238,-3.497864451981514
249,Beijing_Zang_sub59448,-1.2793814252646654,-0.886668321254019,-0.9391265384709735,-1.0445615833527462,-1.9818523214318873
250,Beijing_Zang_sub61961,-0.8222363618292806,-2.2516529217707206,-3.1475928808539684,-2.422657380666924,-1.4029154855404151
251,Beijing_Zang_sub62083,-1.3357410519651536,-1.383523099546969,-0.7340786723846785,-1.3078898049837226,-0.9096005876458209
252,Beijing_Zang_sub62438,-0.8030733002208906,-0.9185395356777933,-1.9171509236873272,-0.8671596057242303,-0.8274107767927532
253,Beijing_Zang_sub62843,-1.6323823503852,-1.3516123820694244,-0.6793920592436179,-0.8300746486803451,-1.0814504039545747
254,Beijing_Zang_sub62966,-0.8049194573228915,-0.9112043542825919,-0.6815344612759303,-1.1374140974427733,-1.068059070031082
255,Beijing_Zang_sub64923,-1.3228751543316903,-2.4475151954242196,-1.1522579834529416,-1.4294619929771464,-1.159729076804309
256,Beijing_Zang_sub65467,-0.8482355680702878,-4.491289629284136,-1.6159465806630215,-1.3009297851065906,-0.8334765693634801
257,Beijing_Zang_sub65659,-2.442158737989538,-0.9948015201703805,-0.6680575074533782,-0.8134162079394271,-1.5210679669265699
258,Beijing_Zang_sub66158,-0.9371656403267996,-0.85565284693069,-0.8070657145028566,-0.9408844025326549,-0.9273622587450494
259,Beijing_Zang_sub66528,-1.3655155122320513,-1.4565812295922034,-0.9420308573488446,-1.7345100219376657,-0.7941937820757387
260,Beijing_Zang_sub66781,-0.7863455081782275,-1.0085527503506782,-1.1851857583201708,-1.0139279603374092,-0.8324414448567691
261,Beijing_Zang_sub66889,-0.7690585910320704,-1.5149873079313516,-1.3934889878381265,-0.8050996340311136,-0.8088289060685939
262,Beijing_Zang_sub67435,-0.9719340713953872,-0.9396478189878553,-0.6799009485547455,-0.8270489993989639,-0.8599432686977525
263,Beijing_Zang_sub67844,-0.986505613130071,-0.8739873048808862,-0.9791338668587203,-0.8188717003123848,-0.8950632233623599
264,Beijing_Zang_sub68012,-0.7592280122145926,-6.104432347708324,-1.1812224174087524,-5.620726291321182,-1.3626828338678258
265,Beijing_Zang_sub68597,-0.8969334524833773,-0.9960013759972572,-1.0904551821175033,-0.8880849745059328,-0.8635873220521053
266,Beijing_Zang_sub69518,-0.8666751189918434,-0.930273573659806,-0.667539965862573,-1.132143861746812,-1.135320873560599
267,Beijing_Zang_sub69696,-4.697700286716266,-1.7936444599842085,-0.8438450566032247,-2.844725581730916,-1.9378604101920198
268,Beijing_Zang_sub71693,-0.805944792577116,-0.8595023930445692,-1.5398845072067837,-0.8047223611225096,-0.8054409627778976
269,Beijing_Zang_sub72654,-0.9923155246887901,-3.532055052205935,-1.2620187072368687,-1.1657663391224684,-1.2946673082252216
270,Beijing_Zang_sub72678,-1.326707135428224,-0.8909782302828673,-0.7544910290741786,-0.8629406156734512,-0.8280560998782933
271,Beijing_Zang_sub73098,-1.5668998974288963,-1.159520778564495,-2.0298591652332263,-0.8312294926188485,-1.1522633945443164
272,Beijing_Zang_sub73245,-0.7952745221673467,-0.9951017554873262,-0.9126319489717781,-0.9625151985871647,-0.9233700053713508
273,Beijing_Zang_sub73279,-0.9330689427592056,-1.4629986637408767,-1.777380790299406,-0.8388170274770824,-0.8271703400979504
274,Beijing_Zang_sub73421,-1.0101623465472553,-1.0286453876325705,-1.2997416058459548,-1.7518396372933112,-2.611838479947581
275,Beijing_Zang_sub74386,-0.9845180179465294,-0.86022034216796,-2.097452342760333,-1.050344581210872,-1.0322264945809516
276,Beijing_Zang_sub74587,-1.7101031655102112,-2.218107616544284,-0.6880775962095506,-1.0750402211000034,-0.9024562292677353
277,Beijing_Zang_sub75878,-0.7722547167565685,-0.9316897585833237,-1.1727114755725854,-0.8190486464377107,-0.7663636850727408
278,Beijing_Zang_sub76377,-0.8150680804330412,-0.9534811925425153,-5.8157043339538514,-0.8043449408709002,-0.8713691047800782
279,Beijing_Zang_sub77440,-1.0165595476264713,-1.2361836639079178,-1.417647352774076,-0.8434115447739567,-0.7634572990595994
280,Beijing_Zang_sub80163,-1.6962188114669736,-0.9419600831117433,-0.9495050488293735,-1.0870763593417236,-1.023398051422947
281,Beijing_Zang_sub80551,-1.0396981683902058,-1.2983651199271737,-1.0006545388181998,-0.832202872071482,-1.2490655775985697
282,Beijing_Zang_sub80569,-0.8740689467884936,-2.121701225273121,-0.9474069169763493,-0.9501552789215956,-0.8448188576501621
283,Beijing_Zang_sub80927,-1.6486454020983774,-1.1076804609786735,-2.434695436679148,-0.9984885157796042,-0.9592399873941043
284,Beijing_Zang_sub81062,-2.2737092925830185,-0.8853257984262315,-0.8882983187121013,-1.0120571711112714,-0.7936619761504401
285,Beijing_Zang_sub81074,-2.200981677220232,-1.154320160082866,-0.953259543467166,-1.3901704040243286,-1.7555149380370374
286,Beijing_Zang_sub82352,-0.7645448070418962,-1.2137535610978072,-0.7287710410769836,-1.224458510933999,-1.1436196464894492
287,Beijing_Zang_sub82426,-0.8494620903813176,-0.8921891414087687,-0.6692256904092592,-0.8170019859264305,-1.1554358625982666
288,Beijing_Zang_sub82714,-0.8148494346234061,-0.8630134578588847,-0.914921280025622,-0.8366621721184037,-1.1654459682213423
289,Beijing_Zang_sub82826,-1.0812451540822383,-1.8900794154249485,-1.0817253833999816,-0.9222622924281055,-0.860805129372799
290,Beijing_Zang_sub82980,-1.0359087595049397,-0.9167055813027628,-0.6922699854044849,-1.0204230320596346,-0.9313603825842925
291,Beijing_Zang_sub83430,-0.9556770363220328,-0.994512455230799,-0.9557589610480219,-1.2737858279510266,-1.1218895770652435
292,Beijing_Zang_sub83624,-0.7915415293218689,-0.9369738167726119,-1.1921902012863645,-1.7759717269176278,-0.827984486502304
293,Beijing_Zang_sub83728,-1.3162326443814498,-1.3579844126580582,-0.7146781367029637,-1.3759656747892013,-0.874184382883333
294,Beijing_Zang_sub85030,-0.778607698613799,-0.871270063108203,-0.7459288266870702,-1.2477017292788422,-0.7945091916086149
295,Beijing_Zang_sub85543,-2.6624600707851442,-1.1938989283518036,-2.23931669731696,-0.90384045591227,-0.996429267035828
296,Beijing_Zang_sub85818,-1.6062870556887001,-1.0603923082743776,-0.7191695115922404,-2.4459768331853926,-2.624479934295599
297,Beijing_Zang_sub86114,-0.929127194531264,-3.4679060686920016,-0.8888550766071419,-1.3835549361239934,-0.8232151043730649
298,Beijing_Zang_sub87089,-1.320414924424614,-1.161576226183292,-0.7595161866489512,-0.9732066170151735,-1.0654181949344657
299,Beijing_Zang_sub87776,-3.2809661661741805,-0.9116002592795381,-1.1312538002714663,-2.559272430953791,-1.5394717405274174
300,Beijing_Zang_sub88306,-2.79760039896169,-0.8719833346046875,-0.6874017498929875,-0.9713329112978716,-1.3967683469333545
301,Beijing_Zang_sub88947,-0.8434348560577314,-1.5510555165274054,-0.7182804580601222,-0.8182745608723696,-0.8169309654019603
302,Beijing_Zang_sub89088,-0.923913747766628,-0.9398439369837683,-0.6799903296276747,-1.977449305558589,-0.8885808742136672
303,Beijing_Zang_sub89238,-0.7843370128308382,-1.520984996685254,-1.3076081674554776,-1.703473994066808,-2.312079291071147
304,Beijing_Zang_sub89592,-1.0638322814501073,-1.3329961343063383,-0.9987363402016367,-0.8217414688863102,-0.8375778865742505
305,Beijing_Zang_sub89742,-0.8396654035817532,-5.261842544079525,-0.6797518802356897,-0.8613169997880253,-1.7856215265354791
306,Beijing_Zang_sub89941,-0.907353782548814,-1.068318536810126,-1.277329643313495,-1.0764295154576644,-0.9123072165151153
307,Beijing_Zang_sub91145,-0.9730595942762565,-1.8174973758310828,-0.674488400456152,-2.335149848242571,-1.225428227071844
308,Beijing_Zang_sub91399,-1.141727448427059,-1.4383051926959807,-0.8929009693206902,-0.9288948233586931,-0.8945258264758135
309,Beijing_Zang_sub91952,-0.8601566277845989,-0.8945508354604432,-1.203834248734401,-1.1402878256059197,-0.8051068877302279
310,Beijing_Zang_sub92430,-0.7856996005050293,-0.8619251641360466,-1.5247623960328962,-0.9668031487743157,-0.8276344155240976
311,Beijing_Zang_sub92490,-0.8578595793028515,-2.1587340777036217,-1.1864165089255805,-1.5305089707798365,-0.8289584119052664
312,Beijing_Zang_sub92544,-1.3592010594602308,-1.5045987593259675,-0.6735035020674397,-1.08752444368953,-1.190843589330745
313,Beijing_Zang_sub92602,-0.9583487781481607,-0.8868318702101144,-0.7105047747995451,-0.9196304462726709,-1.1031291846554425
314,Beijing_Zang_sub92799,-0.9112601370336141,-2.86858055136469,-1.7709566910959023,-4.4258979564028005,-0.8150159127808646
315,Beijing_Zang_sub92859,-1.1110680676499327,-0.8661854627457921,-0.8379634941337849,-1.6339234748614495,-1.0603491448966909
316,Beijing_Zang_sub93689,-7.510913893308789,-0.9171301860843429,-0.9004543985830991,-4.25615553800811,-1.7235336998664712
317,Beijing_Zang_sub93856,-1.1256445191858637,-1.159520778564495,-0.7687314981441467,-1.1542349943046801,-0.9565021864900501
318,Beijing_Zang_sub94536,-1.4228878234188476,-0.8653452441597179,-1.0576498257855678,-1.7509407688503384,-1.1574655062591996
319,Beijing_Zang_sub95575,-1.720725870803415,-2.79003603965915,-1.5441944545710449,-0.9471388198028409,-0.8862996255499036
320,Beijing_Zang_sub95755,-0.8040750983719789,-1.1080338641935454,-1.0424919178400696,-2.1994049939056493,-0.8988954495130109
321,Beijing_Zang_sub96163,-0.8059383891742282,-2.5338441368913722,-0.9683139704703261,-2.1781436020580225,-1.2370712947827904
322,Beijing_Zang_sub97442,-1.5370139201776971,-1.0987108682726991,-1.193457709103745,-0.8684314781692826,-0.8491490278575026
323,Beijing_Zang_sub98353,-0.7856996005050293,-1.2746172025848086,-0.7483223815019889,-1.827390419089545,-1.215340932193896
324,Beijing_Zang_sub98617,-0.8082967473420656,-1.662335257416938,-0.6733713354099048,-1.0223336963369656,-1.2182712563781533
325,Berlin_Margulies_sub06204,-0.8047063181953943,-0.8584344265126131,-1.9821133999541873,-0.9667185471582388,-0.7994033026551218
326,Berlin_Margulies_sub06716,-1.0658169527684578,-0.9055363484621891,-0.693247228758591,-0.8365969574439069,-1.4753825889646726
327,Berlin_Margulies_sub12855,-0.9801707378285233,-1.2934107103961374,-0.734279267010341,-0.9559970626286481,-1.642776781683607
328,Berlin_Margulies_sub18913,-1.2191159721535216,-0.8560886577627463,-0.8116510712093932,-2.1550879326048973,-1.109175482898712
329,Berlin_Margulies_sub23506,-0.749744580020507,-1.0576769068654128,-1.2687974235500212,-1.2616206123368214,-0.8101454878450187
330,Berlin_Margulies_sub27536,-0.9692594179636397,-0.8752191406113031,-0.9402524950086449,-1.0863670036239574,-0.7767197682191497
331,Berlin_Margulies_sub27711,-0.7976823602486866,-1.9432289867548351,-1.7609672189947498,-0.8140972215533836,-1.0127222889009142
332,Berlin_Margulies_sub27797,-0.8527727120015833,-0.982750040355072,-0.7142092995163236,-0.8324924252458427,-1.6536039730306815
333,Berlin_Margulies_sub28092,-0.9348692560009128,-1.0989152793410781,-1.5176241956206746,-0.8131521709403684,-0.7456374886905753
334,Berlin_Margulies_sub33248,-1.704408603344169,-1.0021665380361329,-0.7201672814803158,-1.0968104001511143,-0.9496545618491694
335,Berlin_Margulies_sub38279,-0.7419985816960387,-0.857304099052405,-1.5424759698305706,-1.351777499803692,-0.8671825574342895
336,Berlin_Margulies_sub40143,-0.9628409656636878,-1.0145524577971152,-0.961394172042501,-0.9667185471582388,-1.1602578159320922
337,Berlin_Margulies_sub47066,-0.7842253886077825,-0.9883244259961984,-1.3982928708459943,-0.9399371891212022,-0.7439580763329924
338,Berlin_Margulies_sub47791,-0.8628090935669058,-0.943768811074714,-0.7514499862932434,-0.8251764927564857,-1.2316177518129576
339,Berlin_Margulies_sub49134,-1.0388656140807428,-1.4663521950686293,-1.3121057575028259,-0.8470776013756058,-0.738298653235398
340,Berlin_Margulies_sub54976,-0.7259249013308691,-0.8956800300144241,-0.7652321406879766,-0.8210964452207663,-1.6309739957926934
341,Berlin_Margulies_sub57028,-0.7707459433671223,-1.4892807289755314,-0.8340838870238688,-0.8178343639713186,-0.7263589304730557
342,Berlin_Margulies_sub67166,-0.788268220065751,-1.4291550953007572,-0.8207806581253362,-0.811436021996362,-0.7290389344173276
343,Berlin_Margulies_sub75506,-1.3553161771171178,-0.9688448657800406,-1.7554848883844425,-0.8462794051268868,-0.9724766208731563
344,Berlin_Margulies_sub77281,-0.7862998822295487,-1.8928298059645154,-0.8150765432623063,-0.8169716057253118,-0.877983610017402
345,Berlin_Margulies_sub85681,-1.5318435584659729,-1.2765313801093574,-1.133446323667076,-0.9708900922568955,-0.745448864070805
346,Berlin_Margulies_sub86111,-0.7782199569138943,-1.0512562592629595,-0.9821911876131133,-0.8411188815234382,-0.7741044955952616
347,Berlin_Margulies_sub91116,-0.6981659808260227,-0.9946984814686046,-0.8407044425379648,-1.0099629439036713,-0.9948950835258993
348,Berlin_Margulies_sub91966,-0.8366729556796555,-0.9476057059600392,-0.7466643922353655,-0.8182261504052939,-2.6023017664675137
349,Berlin_Margulies_sub95068,-1.6268376946595475,-0.9096334974908417,-0.7942776185240263,-1.1251064513496676,-0.9298333232024095
350,Berlin_Margulies_sub97162,-1.0445904889441682,-0.9992721349665158,-0.8031185676253996,-1.415897422956436,-0.7655393530547111
351,Cambridge_Buckner_sub00156,-0.8017497011363656,-1.45185234522474,-1.4756436463078577,-0.9600047611377323,-0.9256974793467084
352,Cambridge_Buckner_sub00294,-0.878130867173632,-2.304756068696609,-0.8506076599057557,-1.6355374311183384,-1.0942792774329726
353,Cambridge_Buckner_sub01361,-0.8061973431896409,-2.1342370976011766,-0.9905866770308048,-1.4169359532398935,-1.5590051089893844
354,Cambridge_Buckner_sub02591,-0.9395989155675719,-0.9950352150304406,-2.1875684330949023,-1.6123317532527301,-2.9980642720360406
355,Cambridge_Buckner_sub02953,-1.0241603656722293,-2.739421053823478,-0.8043060287823165,-1.015556314144949,-0.9607271277663251
356,Cambridge_Buckner_sub04187,-3.20320232602184,-0.8942513504586911,-1.031544516299949,-1.2317383029676992,-0.9067115859210937
357,Cambridge_Buckner_sub04270,-1.055484725893172,-1.0841877688889248,-1.5102729665301304,-2.5232175368626177,-1.0324240760323908
358,Cambridge_Buckner_sub04491,-0.7711783002267224,-1.0443795364708481,-0.6954293758587422,-1.4237266748837667,-0.826559375017811
359,Cambridge_Buckner_sub04665,-1.4884030291252839,-1.3672675795939038,-0.6803114945343687,-2.209282839569686,-1.4235654378305647
360,Cambridge_Buckner_sub05306,-1.178495745260393,-1.7300901511897773,-0.6806667491297124,-2.724892884090503,-0.842474622242008
361,Cambridge_Buckner_sub05453,-2.3965247190078953,-0.8721574958098632,-0.675079803077931,-0.884128754454867,-1.1794100371956904
362,Cambridge_Buckner_sub06037,-1.116022423792667,-0.85491535621566,-0.6707583303680353,-2.0122880017742704,-0.8449136937215919
363,Cambridge_Buckner_sub06272,-1.0667638269515713,-0.9990804695404163,-0.7585637041658868,-1.3419405121961394,-1.9042188394899366
364,Cambridge_Buckner_sub06987,-0.7857140327562854,-1.2554644099463061,-0.7002456459006177,-0.8209411864244665,-0.8869933523691501
365,Cambridge_Buckner_sub07413,-0.9110983371879897,-0.8816905136259809,-1.2323118392475854,-0.8214794405692663,-1.3162423817745976
366,Cambridge_Buckner_sub07798,-2.082157673494128,-1.5614003742040665,-1.1330050943311643,-4.512494582796961,-0.8484118185266557
367,Cambridge_Buckner_sub07902,-0.7623687290272474,-1.223279390889598,-0.770031764617612,-1.0318209464102925,-0.8448614739650256
368,Cambridge_Buckner_sub08204,-0.7411594866128415,-0.9814017066369475,-1.566604335368378,-0.8063141329512228,-1.5490388352182778
369,Cambridge_Buckner_sub08588,-0.8295325461306999,-1.1930728525281389,-0.7752862820670323,-1.1956239463380887,-1.03058031371067
370,Cambridge_Buckner_sub08723,-0.8501820276741257,-1.2055438825700813,-0.800314052097868,-0.8168848147343805,-1.2934631387534876
371,Cambridge_Buckner_sub08947,-1.352367003950173,-1.0925123517467292,-1.3982208497763007,-0.831479873445294,-0.8445965330182998
372,Cambridge_Buckner_sub09015,-0.964379349981034,-0.8564703794237515,-2.3090653112630712,-1.6568325435556401,-0.9708879305883416
373,Cambridge_Buckner_sub09397,-0.7286591166288537,-1.0544129014357135,-1.256817809220392,-0.8560715885678769,-1.4927380858118853
374,Cambridge_Buckner_sub09633,-2.292191069099979,-1.6195282660726067,-1.0020436433699287,-2.728349213438117,-1.6630713022653465
375,Cambridge_Buckner_sub10268,-1.0957620698143535,-2.5639627744701063,-0.6713016610128695,-0.9007159469512526,-0.7944760266182324
376,Cambridge_Buckner_sub10619,-1.231319038171922,-1.7155277364324437,-0.7064036338720796,-1.5122284835780884,-0.9483573501729293
377,Cambridge_Buckner_sub11388,-0.9478011884702481,-0.8767858269995045,-3.1212314263549668,-0.8819532418829809,-1.6823092672998852
378,Cambridge_Buckner_sub12346,-1.046164833165739,-1.3202688988083342,-1.5643239724729547,-0.9073379309880907,-1.6188679252785507
379,Cambridge_Buckner_sub13093,-0.9419781091838209,-2.195521188952556,-1.0404562023871977,-1.5618904662092992,-0.9529698049172516
380,Cambridge_Buckner_sub13187,-1.1802665122693878,-1.5803437374557234,-0.676481830257623,-0.8294647513810524,-1.911891625940688
381,Cambridge_Buckner_sub13216,-0.8510950854075766,-1.058661173439992,-1.3796448727447832,-1.161408921893702,-1.297655867448088
382,Cambridge_Buckner_sub13902,-0.8082630730159382,-0.9491780339214001,-1.296665094903281,-0.8360564029956506,-1.1958114740685932
383,Cambridge_Buckner_sub14183,-1.073155663154707,-0.8526244844905315,-0.7259216845869365,-0.879197943717888,-0.8416717143026003
384,Cambridge_Buckner_sub14194,-0.9552133541431946,-4.147854125968336,-0.9717632521223016,-1.0426384783902907,-1.438880333220792
385,Cambridge_Buckner_sub14278,-1.1670781862119157,-0.8768926493492087,-0.6788252454956408,-1.1244844277308554,-1.1243578827076093
386,Cambridge_Buckner_sub15172,-1.2728772931107688,-1.0610057540326943,-0.7648796196951698,-0.8537427172465581,-1.0564779606135333
387,Cambridge_Buckner_sub15258,-1.075842644834234,-0.9034899024063293,-1.901415053161524,-2.056641447842825,-0.837753481145363
388,Cambridge_Buckner_sub15432,-0.8448948917920773,-1.3443611525605708,-0.8481241152404702,-1.4886925759515766,-1.476465557194687
389,Cambridge_Buckner_sub15905,-0.8738974023314388,-0.8602136104847679,-0.8561084720732054,-0.8382734071368898,-1.1485016686303995
390,Cambridge_Buckner_sub16122,-2.0138367607277283,-1.3089850111084358,-1.0951521952389849,-1.5657826134147563,-1.4794314522648917
391,Cambridge_Buckner_sub16390,-0.9780770732534058,-1.3255957246693943,-1.767119802713653,-1.6612542896207056,-1.4885478464941146
392,Cambridge_Buckner_sub16846,-1.8592251100427781,-0.9461506898118748,-1.7670678108690572,-1.2851083419907454,-0.944539030409992
393,Cambridge_Buckner_sub17584,-1.4296718251274445,-1.261756416558846,-1.5700745155708176,-1.1673577942698414,-2.1535601279305983
394,Cambridge_Buckner_sub17737,-1.0537365874886682,-0.9653563274286652,-0.8730757287820883,-3.0571359100158855,-0.7290195636843843
395,Cambridge_Buckner_sub17772,-1.6294655342881372,-2.1190057681422623,-1.6239857130150128,-6.634723535365172,-1.0711804872014419
396,Cambridge_Buckner_sub18295,-1.3619203189092743,-0.8522972858885778,-1.115812913997545,-0.9144224962354219,-1.0142888506549366
397,Cambridge_Buckner_sub18449,-2.072527377845477,-2.478489900064946,-1.4548521858291796,-1.1890569521052967,-3.083992441754351
398,Cambridge_Buckner_sub19717,-1.0385062201292716,-1.788036075347624,-1.3136488202068861,-1.0039083637276038,-0.8276210413524059
399,Cambridge_Buckner_sub20389,-1.099956504837416,-2.6079715967358035,-0.7864102790319051,-1.053766739545001,-0.969672638760716
400,Cambridge_Buckner_sub20543,-0.9253817603121234,-2.0259203075939856,-0.7986398786544673,-0.8273657871493547,-0.8577392340867246
401,Cambridge_Buckner_sub20563,-1.8356553318142599,-5.253195127537517,-1.163042417945602,-0.9922145484262267,-1.2491734742599518
402,Cambridge_Buckner_sub21755,-0.955576894324922,-1.0693900838367494,-0.6891027234381861,-1.2033788196975552,-0.8474269907970158
403,Cambridge_Buckner_sub23780,-1.5499486468279264,-1.7562343795392417,-2.66552864398447,-1.7344791732777907,-1.0601944297282757
404,Cambridge_Buckner_sub23869,-0.9428450770475469,-0.8951006760748308,-0.9451835223511982,-0.8200208161069249,-2.249214998007366
405,Cambridge_Buckner_sub24670,-1.2374164446875224,-1.744671908644053,-1.0236524588895641,-0.8060342164969604,-0.8570292575994404
406,Cambridge_Buckner_sub24757,-1.1610545587355636,-0.9836401773347708,-0.8127928890985868,-1.1458991344704428,-1.4065345562349627
407,Cambridge_Buckner_sub25044,-1.2636725165456988,-1.4240980039196958,-1.2024588689789173,-2.332251672922187,-1.4392513395364708
408,Cambridge_Buckner_sub25058,-0.7778148233692803,-1.0516634713000674,-0.7148340071655225,-0.8753244845153999,-0.8040893746985515
409,Cambridge_Buckner_sub25099,-0.924547465907764,-1.0556625038842031,-1.0746951269371872,-1.3972409204085308,-1.6708100590032957
410,Cambridge_Buckner_sub26348,-2.2347845594989684,-0.9400340672788845,-2.12805027248079,-0.8053895466007295,-1.0321875747666214
411,Cambridge_Buckner_sub27065,-0.8297599913504493,-0.9765164686807577,-0.6905288348065813,-1.2513850641998714,-0.8197733120662344
412,Cambridge_Buckner_sub27230,-1.1737027161245541,-1.787435191611772,-1.2066304768782659,-2.2486557702146737,-2.6365890310726043
413,Cambridge_Buckner_sub27613,-0.823332248194394,-0.9183523610118202,-0.9534792437344687,-1.3226022410482006,-1.311237848033234
414,Cambridge_Buckner_sub27796,-0.8788832690309256,-0.8808612389092653,-0.7530233922591998,-5.041457654223187,-0.8095460485077832
415,Cambridge_Buckner_sub29044,-0.8669745018853066,-0.8839601096067135,-0.6713574007526942,-1.1922586023783048,-0.8775685696524715
416,Cambridge_Buckner_sub29425,-0.7850058784888561,-0.8593122230226459,-0.7443083740477185,-1.2241730786634368,-0.8087826507147378
417,Cambridge_Buckner_sub29800,-1.3605342118934107,-1.0450192297339072,-0.7477840741249937,-2.686792719457308,-1.1087661382578973
418,Cambridge_Buckner_sub31522,-1.6400040524298511,-0.8724539231026056,-0.7355996039308279,-0.9648354938955187,-0.8567326792873439
419,Cambridge_Buckner_sub34586,-0.7803039227556294,-1.847101583605302,-0.7335631226628522,-0.8233814959900105,-0.8153292586182121
420,Cambridge_Buckner_sub34741,-0.9440649262782661,-0.9275351047488702,-0.6925410238784157,-0.8481793865821206,-0.7631417891681184
421,Cambridge_Buckner_sub35430,-1.3778920961752814,-1.8012935111922816,-0.6786152480248921,-0.8233812395422587,-1.5398551107252851
422,Cambridge_Buckner_sub35512,-0.836683181770391,-1.0910588284180935,-3.0508053195890787,-1.1231776699180245,-1.300955199184653
